scope,mode,param,head,class,support,predicted,precision,recall,f1,true_positive
CR,hmm_uniform_start,mix=0.25;strength=12;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.25;strength=12;alpha=1,task,3,12257,26274,0.4384182081144858,0.9397895080362242,0.5979081778308374,11519
CR,hmm_uniform_start,mix=0.25;strength=12;alpha=1,social,0,954,9092,0.03420589529256489,0.3259958071278826,0.06191519012542305,311
CR,hmm_uniform_start,mix=0.25;strength=12;alpha=1,social,1,3077,8203,0.3688894306960868,0.9834254143646409,0.5365248226950354,3026
CR,hmm_uniform_start,mix=0.25;strength=12;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.25;strength=12;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.25;strength=12;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,task,0,47407,37090,0.9129414936640604,0.7142616069356846,0.8014722416180455,33861
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,task,1,4384,1289,0.5228859581070597,0.15374087591240876,0.23761678124449145,674
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,task,2,1298,108,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,task,3,12257,26859,0.4251089020440076,0.9315493187566288,0.5838020247469067,11418
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,social,0,954,8772,0.03864569083447333,0.3553459119496855,0.06971005552128316,339
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,social,1,3077,8523,0.3465915757362431,0.9600259993500162,0.5093103448275862,2954
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,task,0,47407,37211,0.9115852839214211,0.7155272428122429,0.8017443097213358,33921
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,task,1,4384,1143,0.5424321959755031,0.14142335766423358,0.22435317532115073,620
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,task,2,1298,108,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,task,3,12257,26884,0.4251599464365422,0.9325283511462837,0.5840423085766843,11430
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,social,0,954,8760,0.0386986301369863,0.3553459119496855,0.06979617047560223,339
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,social,1,3077,8535,0.34481546572934973,0.956451088722782,0.5068894247330348,2943
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,task,0,47407,37449,0.9107052257737189,0.7194085261670218,0.8038323748467993,34105
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,task,1,4384,991,0.5832492431886983,0.13184306569343066,0.21506976744186046,578
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,task,2,1298,86,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,task,3,12257,26820,0.4274794929157345,0.9353838622827771,0.5867901834838907,11465
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,social,0,954,8832,0.03838315217391304,0.3553459119496855,0.06928264868179031,339
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,social,1,3077,8463,0.3488124778447359,0.95937601559961,0.5116117850953206,2952
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,task,0,47407,37449,0.9115597212208604,0.7200835319678528,0.8045865937588386,34137
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,task,1,4384,959,0.6590198123044838,0.14416058394160583,0.23657121467340445,632
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,task,2,1298,97,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,task,3,12257,26841,0.4278529115904773,0.9369339968997308,0.5874469282316231,11484
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,social,0,954,8870,0.03821871476888388,0.3553459119496855,0.06901465798045603,339
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,social,1,3077,8425,0.3552522255192878,0.972700682482938,0.5204312293514172,2993
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,task,0,47407,38092,0.9099023416990444,0.7311156580251862,0.8107697166048725,34660
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,task,1,4384,762,0.6824146981627297,0.11861313868613138,0.20209871745044694,520
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,task,3,12257,26492,0.43326287181035783,0.9364444807049033,0.5924281916952696,11478
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,social,0,954,8853,0.03512933468880605,0.3259958071278826,0.06342408483736107,311
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,social,1,3077,8442,0.3545368396114665,0.972700682482938,0.519663165205313,2993
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,task,0,47407,38466,0.9121041959132741,0.7400805788174742,0.8171369347757735,35085
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,task,1,4384,634,0.7523659305993691,0.10880474452554745,0.19011558389796732,477
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,task,3,12257,26246,0.44181970585994057,0.9460716325365097,0.6023426745967847,11596
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,social,0,954,9084,0.03423601937472479,0.3259958071278826,0.06196453476788205,311
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,social,1,3077,8211,0.36853002070393376,0.9834254143646409,0.536144578313253,3026
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,task,0,47407,38377,0.9156265471506371,0.7412196511063767,0.8192436818054649,35139
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,task,1,4384,595,0.8,0.10857664233576643,0.1912030528218518,476
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,task,3,12257,26374,0.4486994767574126,0.965489108264665,0.6126685822267092,11834
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,social,0,954,9024,0.034463652482269506,0.3259958071278826,0.06233714171176589,311
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,social,1,3077,8271,0.37202273002055375,1.0,0.5422982023264011,3077
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,task,0,47407,37176,0.911824833225737,0.7150420823928956,0.8015322227870849,33898
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,task,1,4384,1179,0.536047497879559,0.14416058394160583,0.22721553118820778,632
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,task,2,1298,108,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,task,3,12257,26883,0.4248409775694677,0.9317940768540426,0.5835973428717425,11421
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,social,0,954,8755,0.03872073101085094,0.3553459119496855,0.06983211453290761,339
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,social,1,3077,8540,0.3446135831381733,0.956451088722782,0.506671257639666,2943
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,task,0,47407,37304,0.9122078061333905,0.7178053873900478,0.8034139604065588,34029
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,task,1,4384,1083,0.5835641735918744,0.14416058394160583,0.23120541430400585,632
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,task,2,1298,86,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,task,3,12257,26873,0.42663640084843524,0.9353838622827771,0.5859953999488883,11465
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,social,0,954,8830,0.03839184597961495,0.3553459119496855,0.06929681112019626,339
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,social,1,3077,8465,0.34873006497341996,0.95937601559961,0.5115231329059089,2952
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,0,47407,37463,0.9115927715345807,0.7203788470057164,0.8047837869683044,34151
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,1,4384,959,0.6590198123044838,0.14416058394160583,0.23657121467340445,632
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,2,1298,97,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,3,12257,26827,0.428076191896224,0.9369339968997308,0.5876573533926926,11484
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,0,954,8805,0.03850085178875639,0.3553459119496855,0.06947433138641254,339
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,1,3077,8490,0.3525323910482921,0.972700682482938,0.517506700095098,2993
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,0,47407,37852,0.9107841065201311,0.7272132807391314,0.8087122767097903,34475
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,1,4384,855,0.7169590643274854,0.13982664233576642,0.23401412483298337,613
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,2,1298,78,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,3,12257,26561,0.4321373442264975,0.9364444807049033,0.5913751352465351,11478
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,0,954,8808,0.03848773841961853,0.3553459119496855,0.06945298094652734,339
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,1,3077,8487,0.3526570048309179,0.972700682482938,0.5176409546869595,2993
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,0,47407,38369,0.9113346712189528,0.7375914949269096,0.815309643723186,34967
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,1,4384,693,0.7344877344877345,0.11610401459854014,0.20051211345282646,509
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,3,12257,26284,0.4382514077005022,0.9397895080362242,0.5977530422147842,11519
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,0,954,9089,0.034217185608977886,0.3259958071278826,0.06193368515383849,311
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,1,3077,8206,0.36875456982695587,0.9834254143646409,0.536382167863157,3026
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,0,47407,38237,0.9153437769699506,0.7382875946590166,0.8173368829106534,35000
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,1,4384,596,0.8003355704697986,0.10880474452554745,0.191566265060241,477
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,3,12257,26513,0.4463470750198016,0.965489108264665,0.6104720144441579,11834
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,0,954,9076,0.034266196562362274,0.3259958071278826,0.062013958125623124,311
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,1,3077,8219,0.37437644482297117,1.0,0.5447946175637394,3077
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,0,47407,38837,0.9116564101243659,0.7468517307570612,0.8210658132739669,35406
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,1,4384,354,0.827683615819209,0.06683394160583941,0.12368087800759814,293
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,3,12257,26155,0.4541387879946473,0.9690788936933997,0.6184525669061751,11878
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,0,954,9045,0.03438363736871199,0.3259958071278826,0.06220622062206221,311
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,1,3077,8250,0.37296969696969695,1.0,0.5433036108413525,3077
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,0,47407,37413,0.9105391174190789,0.7185858628472589,0.8032539495402028,34066
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,1,4384,913,0.6352683461117196,0.1322992700729927,0.21899188219747023,580
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,2,1298,86,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,3,12257,26934,0.425967179030222,0.9360365505425471,0.5854915669413896,11473
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,0,954,8835,0.03837011884550085,0.3553459119496855,0.0692614158749617,339
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,1,3077,8460,0.34893617021276596,0.95937601559961,0.5117448210106613,2952
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,0,47407,37485,0.9106309190342804,0.7200413441053009,0.8041982754558733,34135
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,1,4384,876,0.6997716894977168,0.13982664233576642,0.23307984790874525,613
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,2,1298,78,0.0,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,3,12257,26907,0.42658044375069687,0.9364444807049033,0.5861505464201818,11478
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,0,954,8885,0.0381541924592009,0.3553459119496855,0.0689094420164651,339
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,1,3077,8410,0.3558858501783591,0.972700682482938,0.5211108209280055,2993
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,task,0,47407,38102,0.9099259881371057,0.7313265973379459,0.8109087932264439,34670
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,task,1,4384,762,0.6824146981627297,0.11861313868613138,0.20209871745044694,520
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,task,3,12257,26482,0.4334264783626614,0.9364444807049033,0.5925811198017502,11478
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,0,954,8930,0.03482642777155655,0.3259958071278826,0.06292998785916633,311
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,1,3077,8365,0.35780035863717874,0.972700682482938,0.5231602866631708,2993
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,task,0,47407,38235,0.9126454818883222,0.7360727318750395,0.814903902290932,34895
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,task,1,4384,634,0.7539432176656151,0.10903284671532847,0.19051414906337188,478
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,task,3,12257,26477,0.44196850096310003,0.9547197519784613,0.6042236794547426,11702
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,0,954,9080,0.0342511013215859,0.3259958071278826,0.061989236595575044,311
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,1,3077,8215,0.36835057821059036,0.9834254143646409,0.5359546581650726,3026
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,task,0,47407,38690,0.9100025846471956,0.7426751323644187,0.8178682184048225,35208
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,task,1,4384,294,1.0,0.06706204379562043,0.12569474134245404,294
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,task,3,12257,26362,0.45091419467415217,0.9698131679856409,0.6156037183769647,11887
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,0,954,8935,0.03480693900391718,0.3259958071278826,0.0628981696834867,311
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,1,3077,8360,0.3680622009569378,1.0,0.5380781673515782,3077
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,task,0,47407,39525,0.900695762175838,0.7509439534245997,0.8190309667326185,35600
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,task,1,4384,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,task,3,12257,25821,0.46036172107974127,0.9698131679856409,0.6243500183833184,11887
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,social,0,954,8924,0.03484984311967727,0.3259958071278826,0.06296821218870217,311
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,social,1,3077,8371,0.3675785449767053,1.0,0.5375611460517121,3077
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,social,4,0,0,nan,nan,nan,0
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,task,0,47407,40035,0.9019358061696016,0.7616807644440694,0.8258960225063471,36109
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,task,1,4384,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,task,2,1298,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,task,3,12257,25311,0.46959819841175776,0.9697315819531697,0.6327725724020443,11886
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,social,0,954,8615,0.036099825885084154,0.3259958071278826,0.06500156756191869,311
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,social,1,3077,8680,0.35449308755760367,1.0,0.5234328485157779,3077
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,social,2,11812,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,social,3,1452,0,nan,0.0,nan,0
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,social,4,0,0,nan,nan,nan,0
